,budget,genres,homepage,id,keywords,original_language,Title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,Rating
273,55000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.captainphillipsmovie.com,109424,"[{""id"": 3799, ""name"": ""ship""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4265, ""name"": ""somalia""}, {""id"": 5420, ""name"": ""fisherman""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 12987, ""name"": ""poverty""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 155238, ""name"": ""hijack""}, {""id"": 158022, ""name"": ""cargo ship""}, {""id"": 167843, ""name"": ""ship captain""}, {""id"": 195737, ""name"": ""ship hijacking""}, {""id"": 195739, ""name"": ""somali""}, {""id"": 195741, ""name"": ""commando unit""}]",en,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",52.786917,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-10-10,95000000,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""so"", ""name"": ""Somali""}]",Released,Out here survival is everything.,Captain Phillips,7.6,2454,7.8
274,55000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",,156022,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 2808, ""name"": ""russian""}, {""id"": 3016, ""name"": ""security camera""}, {""id"": 4426, ""name"": ""sadism""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15048, ""name"": ""teenage prostitute""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 15271, ""name"": ""interrogation""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 162380, ""name"": ""ex soldier""}, {""id"": 163810, ""name"": ""faked death""}, {""id"": 167104, ""name"": ""loner""}, {""id"": 167164, ""name"": ""call girl""}, {""id"": 175056, ""name"": ""black ops""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 209525, ""name"": ""mysterious past""}]",en,The Equalizer,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",79.92205899999999,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Lonetree Entertainment"", ""id"": 41096}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-24,192330738,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What do you see when you look at me?,The Equalizer,7.1,2954,7.2
275,55000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.sonypictures.com/homevideo/thepursuitofhappyness/,1402,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 992, ""name"": ""bus""}, {""id"": 2346, ""name"": ""worker""}, {""id"": 2981, ""name"": ""homelessness""}, {""id"": 3640, ""name"": ""work""}, {""id"": 4636, ""name"": ""church service""}, {""id"": 4671, ""name"": ""bad luck""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 10332, ""name"": ""salesman""}, {""id"": 10631, ""name"": ""stockbroker""}]",en,The Pursuit of Happyness,"The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.",80.581367,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-14,307077295,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,,The Pursuit of Happyness,7.7,2525,8.0
276,55000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.changelingmovie.net,3580,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 456, ""name"": ""mother""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3065, ""name"": ""minister""}, {""id"": 3720, ""name"": ""power""}, {""id"": 4740, ""name"": ""public""}, {""id"": 6086, ""name"": ""government""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 184402, ""name"": ""missing""}, {""id"": 199226, ""name"": ""mother love""}, {""id"": 202098, ""name"": ""criticism""}]",en,Changeling,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",27.509159999999998,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-01-30,113020255,141.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"To find her son, she did what no one else dared.",Changeling,7.3,1131,7.8
277,55000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.sonypictures.com/movies/sevenpounds/,11321,"[{""id"": 4459, ""name"": ""vegetarian""}, {""id"": 9368, ""name"": ""tax collector""}, {""id"": 14743, ""name"": ""pianist""}, {""id"": 33768, ""name"": ""blind""}, {""id"": 33773, ""name"": ""organ transplant""}, {""id"": 33774, ""name"": ""blood type""}]",en,Seven Pounds,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,41.472404,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-12-18,168167691,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Seven names. Seven strangers. One secret.,Seven Pounds,7.5,2039,7.7
278,53000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,261023,"[{""id"": 1680, ""name"": ""boston""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10291, ""name"": ""organized crime""}]",en,Black Mass,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",46.049902,"[{""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""Head Gear Films"", ""id"": 5056}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Free State Pictures"", ""id"": 40106}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}, {""name"": ""Vendian Entertainment"", ""id"": 50481}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-09-04,98837872,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Keep your enemies close.,Black Mass,6.3,1242,6.9
279,53000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,22803,"[{""id"": 331, ""name"": ""tattoo""}, {""id"": 352, ""name"": ""secret passage""}, {""id"": 3605, ""name"": ""baseball bat""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 33518, ""name"": ""district attorney""}, {""id"": 33519, ""name"": ""courtroom""}, {""id"": 193551, ""name"": ""vigilantism""}]",en,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,49.593978,"[{""name"": ""Film Department, The"", ""id"": 5257}, {""name"": ""Evil Twins"", ""id"": 5802}, {""name"": ""Warp Films"", ""id"": 12180}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-15,126690726,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The System Must Pay.,Law Abiding Citizen,7.2,1486,7.4
280,67000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}]",,285923,"[{""id"": 2804, ""name"": ""exploitation""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 15127, ""name"": ""killer""}]",en,Grindhouse,Two full length feature horror movies written by Quentin Tarantino and Robert Rodriguez put together as a two film feature. Including fake movie trailers in between both movies.,16.637642,"[{""name"": ""Big Talk Productions"", ""id"": 443}, {""name"": ""Yer Dead Productions"", ""id"": 6869}, {""name"": ""Weinstein Company, The"", ""id"": 7289}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Troublemaker Studios"", ""id"": 10807}, {""name"": ""Dartmouth International"", ""id"": 15762}, {""name"": ""Eyetronics"", ""id"": 15763}, {""name"": ""Rodriguez International Pictures"", ""id"": 15764}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-04-06,25037897,191.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A double feature that'll tear you in two!,Grindhouse,6.8,459,7.6
281,40000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",http://www.zerodarkthirty-movie.com/site/,97630,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 591, ""name"": ""cia""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 1874, ""name"": ""car dealer""}, {""id"": 3037, ""name"": ""mossad""}, {""id"": 4580, ""name"": ""van""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 7021, ""name"": ""pakistan""}, {""id"": 9554, ""name"": ""osama bin laden""}, {""id"": 10958, ""name"": ""man hunt""}, {""id"": 11219, ""name"": ""navy seal""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14748, ""name"": ""raid""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15022, ""name"": ""text message""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 15218, ""name"": ""special forces""}, {""id"": 34156, ""name"": ""tied up""}, {""id"": 162365, ""name"": ""military""}, {""id"": 177163, ""name"": ""area 51""}, {""id"": 181129, ""name"": ""terrorist group""}, {""id"": 181155, ""name"": ""torturing""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 188507, ""name"": ""al qaeda""}, {""id"": 188512, ""name"": ""prison camp""}, {""id"": 188519, ""name"": ""water torture""}, {""id"": 190893, ""name"": ""suicide bombing""}, {""id"": 209493, ""name"": ""21st century""}, {""id"": 212757, ""name"": ""ex special forces""}, {""id"": 214463, ""name"": ""post 9/11""}, {""id"": 214465, ""name"": ""helicopter crash""}, {""id"": 214466, ""name"": ""islamabad""}]",en,Zero Dark Thirty,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",38.306954,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""First Light Production"", ""id"": 20344}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-12-19,132820716,157.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Released,The Greatest Manhunt in History,Zero Dark Thirty,6.7,1702,7.4
282,52000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",https://www.uphe.com/movies/the-break-up,9767,"[{""id"": 420, ""name"": ""bowling""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 579, ""name"": ""american football""}, {""id"": 1439, ""name"": ""flat""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 10424, ""name"": ""tour guide""}, {""id"": 14602, ""name"": ""break-up""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 41379, ""name"": ""argument""}, {""id"": 158427, ""name"": ""pool table""}, {""id"": 160960, ""name"": ""watching tv""}, {""id"": 162296, ""name"": ""ex-boyfriend ex-girlfriend relationship""}, {""id"": 191260, ""name"": ""dinner party""}, {""id"": 215485, ""name"": ""condominium""}]",en,The Break-Up,"Cohabitating couple Gary and Brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale Chicago condo. An escalating argument ensues as Gary and Brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises.",26.251216999999997,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-01,204999686,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,. . . pick a side.,The Break-Up,5.6,832,5.8
283,52000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,11631,"[{""id"": 641, ""name"": ""single parent""}, {""id"": 1200, ""name"": ""greece""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}]",en,Mamma Mia!,"Set on an idyllic Greek island, the plot serves as a background for a wealth of ABBA hit songs. Donna, an independent, single mother who owns a small hotel on the island is about to let go of Sophie, the spirited young daughter she's raised alone. But Sophie has secretly invited three of her mother's ex-lovers in the hopes of finding her father.",30.780599,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Internationale Filmproduktion Richter"", ""id"": 2655}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Littlestar"", ""id"": 34441}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-03,609841637,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}]",Released,Take a trip down the aisle you'll never forget,Mamma Mia!,6.4,1386,6.4
284,50200000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.theadjustmentbureau.com/,38050,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 733, ""name"": ""dancer""}, {""id"": 2656, ""name"": ""hat""}, {""id"": 2944, ""name"": ""senator""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4427, ""name"": ""honesty""}, {""id"": 4812, ""name"": ""plan""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 6001, ""name"": ""speech""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 6511, ""name"": ""alone""}, {""id"": 10855, ""name"": ""fate""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 18073, ""name"": ""covert agency""}, {""id"": 18074, ""name"": ""courthouse""}, {""id"": 18075, ""name"": ""political campaign""}, {""id"": 156866, ""name"": ""based on short story""}]",en,The Adjustment Bureau,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",26.60772,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Gambit Pictures"", ""id"": 6933}, {""name"": ""Electric Shepherd Productions"", ""id"": 11834}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-03-03,127869379,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fight for your fate.,The Adjustment Bureau,6.5,1652,7.1
